13146,Conveniences,Energy Drinks,Energy Drinks,horlicks stanard BIB,Horlicks,2kg,730
13147,Conveniences,Energy Drinks,Energy Drinks,womens horlicks cramel 400 GM JAR,Horlicks,400gm,279
13148,Conveniences,Energy Drinks,Energy Drinks,chocolate horlicks BIB,Horlicks,1 kg,374
13149,Conveniences,Energy Drinks,Energy Drinks,chocolate horlicks 500 GM JAR,Horlicks,500gm,215
13150,Conveniences,Energy Drinks,Energy Drinks,chocolate horlicks junior,Horlicks,500gm,265
13151,Conveniences,Energy Drinks,Energy Drinks,chocolate horlicks BIB,Horlicks,500gm,215
13152,Conveniences,Energy Drinks,Energy Drinks,chocolate horlicks bib,Horlicks,1 kg,374
13153,Conveniences,Energy Drinks,Energy Drinks,junior horlicks DHA BIB,Horlicks,500gm,252
13154,Conveniences,Health Drinks,Health drinks,complan nutrin Badam,Complan,400gm,275
13155,Conveniences,Health Drinks,Health drinks,complan RF,Complan,500gm,218
13156,Conveniences,Health Drinks,Health drinks,complan memory panta,Complan,400gm,245
13157,Conveniences,Health Drinks,Health drinks,complain chocolate,Complan,200 gm,125
13158,Personal Care,Oral Care,Tooth Paste,sensodyne repair protect,sensodyne,40 gm,80
13159,Personal Care,Oral Care,Tooth Paste,sensodyne repair & protect,sensodyne,70,170
13160,conveniences,chocolates,Chocolates,Kitkat,Kitkat,128gm,100
13161,conveniences,chocolates,Chocolates,kitkat nestle munch ,Kitkat,151.5gm,100
13163,Groceries,Cereals & Noodles,Cereals,kellogg extra musli,Kellogg,1 kg,135
13164,Groceries,Cereals & Noodles,Cereals,kellogg wheat flaks,Kellogg,1 kg,210
13165,Groceries,Cereals & Noodles,Cereals,kelogg  muesli fruit,Kellogg,1 kg,278
13166,Conveniences,Tea & Coffee,Tea,Tata gold leaf ,Tata,100gm,42
13167,Personal Care,Oral Care,Tooth Paste,Pepsodent center fresh,PEPSODENT,150 gm,88
13168,Conveniences,Tea & Coffee,Tea,Tata gold leaf,Tata,220gm,110
13169,Conveniences,Tea & Coffee,Tea,Tata gold leaf,Tata,500gm,220
13170,Personal Care,Oral Care,Tooth Paste,pepsodent germicheck plus multi pack,PEPSODENT,(1+1)*150gm,123
13171,Personal Care,Oral Care,Tooth Paste,pepsodent germicheck plus,PEPSODENT,80 gm,44
13172,Groceries,Spices,Spices,Tajmahal flavour red,Tajmahal,10 pcs,55
13173,Personal Care,Oral Care,Tooth Paste,Pepsodent Toothpaste Gum Care,PEPSODENT,80 gm,52
13174,Personal Care,Oral Care,Tooth Paste,Pepsodent gum paste,PEPSODENT,150 gm,96
13175,Personal Care,Women Care,Sanitary ,STAYFREE DRY MAX -ALL NIGHTS WITH WINGS,STAYFREE,(7 PADS)*1,75
13176,Conveniences,Tea & Coffee,Tea,Red Label leaf,Red label,500gm,198
13177,Conveniences,Snacks,Namkeens,Haldirams  Namkeen - Phalhari chiwda,HALDIRAMS ,150 g,30
13178,Conveniences,Tea & Coffee,Tea,Tajmahal leaf,Tajmahal,250gm,125
13180,Conveniences,Energy Drinks,Energy drinks,Rdbull blue and silver,Redbull,250ml,99
13181,Personal Care,Women Care,Sanitary ,stayfree ultra drymax ,STAYFREE,(16 PADS)*1,150
13182,Conveniences,Beverages,Soft Drinks,Pepsi Soft Drink - can,PEPSI,1 ltr,55
13183,Conveniences,Beverages,Soft Drinks,PEPSI,PEPSI,2LT,78
13184,Personal Care,Women Care,Sanitary ,STAYFREE ULTRA ADVANCE XL WITH WINGS,STAYFREE,28 PADS,265
13185,Conveniences,Beverages,Soft Drinks,PEPSI IN ,PEPSI,2LT,78
13186,Personal Care,Women Care,Sanitary ,STAYFREE ULTRA ADVANCE XL WITH WINGS,STAYFREE,7 PADS,75
13187,Personal Care,Women Care,Sanitary ,STAYFREE SECURE DRY,STAYFREE,14 PADS,70
13188,Conveniences,Beverages,Soft Drinks,THUMS UP,THUMS UP,1.25LT,65
13189,Conveniences,Beverages,Soft Drinks,THUMS UP,THUMS UP,2.25LT,80
13190,Personal Care,Women Care,Sanitary ,STAYFREE SECURE COTTONYSOFT XL WITH WINGS,STAYFREE,20 PADS,105
13191,Conveniences,Beverages,Soft Drinks,COCOLA,COCOLA,1.25LT,55
13192,Conveniences,Beverages,Soft Drinks,7up,7 UP,1.25LT,55
13193,Conveniences,Beverages,Soft Drinks,7up,7 UP,2LT,75
13194,Conveniences,Beverages,Soft Drinks,SPRITE, SPRITE,2.25LT,80
13195,Conveniences,Beverages,Soft Drinks,MIRINDA,MIRINDA,1.25LT,55
13196,Conveniences,Beverages,Soft Drinks,MIRINDA,MIRINDA,2LT,78
13197,Conveniences,Snacks,Namkeens,Lehar - Navaratna mix,Lehar,150 g,30
13198,Conveniences,Beverages,Soft Drinks,LIMCA,LIMCA,1.25LT,55
13199,Personal Care,Women Care,Sanitary ,Sofy Sanitary Pads - Body Fit Overnight XXL,SOFY,10 PADS,155
13200,Conveniences,Beverages,Soft Drinks,LIMCA,LIMCA,2.25LT,80
13201,Conveniences,Snacks,Namkeens,Haldirams  Namkeen - Murukku,HALDIRAMS ,200 g,48
13202,Personal Care,Women Care,Sanitary ,Sofy Sanitary Pads - Body Fit REGULAR,SOFY,2 PADS,32
13203,Conveniences,Beverages,Soft Drinks,FANTA SOFT DRINKS,FANTA,2.25LT,80
13204,Personal Care,Women Care,Sanitary ,Sofy Sanitary Pads - SIDE WALLS XL,SOFY,12 PADS,95
13205,Groceries,Spices,Spices,Priya Paste - Garlic,PRIYA,100 g,18
13206,Personal Care,Women Care,Sanitary ,Sofy Sanitary Pads - Body Fit SLIM XXL,SOFY,12 PADS,95
13207,Groceries,Spices,Masalas,Priya Paste - Ginger,PRIYA,100 g,24
13208,Conveniences,Fruit Drinks,Fruit Drinks,MAAZA JUICES MANGO,MAAZA,400ml,25
13209,Groceries,Spices,Masalas,priya powder - Sambar powder,PRIYA,100 g,38
13210,Personal Care,Women Care,Sanitary ,Sofy Sanitary Pads - SIDE WALLS XL,SOFY,28 PADS,220
13211,Groceries,Spices,Masalas,priya powder - Non Veg Curry Masala,PRIYA,100gm,28
13212,Groceries,Spices,Masalas,priya powder - Garam Masala,PRIYA,50 g,25
13213,Personal Care,Women Care,Sanitary ,Sofy Sanitary Pads - BODY FIT XL,SOFY,6 PADS,35
13214,Personal Care,Women Care,Sanitary ,Sofy Sanitary Pads - SIDE WALLS X large,SOFY,6 PADS,49
13215,Groceries,Spices,Masalas,priya powder - Coriander powder,PRIYA,100 g,26
13216,Groceries,Cereals & Noodles,Noodles,KNORR SOUP NOODLES MAST MASALA,KNORR,120GM,24
13217,Groceries,Spices,Spices,priya powder - Turmeric powder,PRIYA,500 g,110
13218,Conveniences,Fruit Drinks,Fruit Drinks,MINUTE MAID JUICE MANGO,MINUTE MAID,1LT,99
13219,Personal Care,Lotions & Powders,Lotions,Vaseline Body Lotion - Body Lotion aloe,VASELINE,40 ML,30
13220,Conveniences,Beverages,Soft Drinks,THUMS SOFT DRINKS,THUMS UP,400ml,20
13221,Conveniences,Beverages,Soft Drinks,LIMCA SOFT DRINKS,LIMCA,600ml,34
13222,Personal Care,Women Care,Sanitary ,Whisper  Choice,Whisper,7 PADS,49
13223,Personal Care,Women Care,Sanitary ,Whisper  Choice NON WING,Whisper,7 PADS,29
13224,Personal Care,Lotions & Powders,Lotions,Nivea Smooth Milk - Body Lotion,Nivea,200 ml,215
13225,Personal Care,Women Care,Sanitary ,Whisper  Choice WITH WINGS,Whisper,8 PADS,32
13226,Personal Care,Lotions & Powders,Lotions,Nivea Smooth Milk - Body Lotion,Nivea,400 ml,330
13227,Personal Care,Lotions & Powders,Lotions,Nivea Smooth Milk - Soft Moisturiser,Nivea,200 ml,230
13228,Personal Care,Women Care,Sanitary ,Whisper  Choice ULTRA WITH WINGS LARGE SIZE,Whisper,8 PADS,80
13229,Personal Care,Lotions & Powders,Lotions,Santoor Body lotion - UV Light Moistrieng,SANTOOR,300 ML,190
13230,Personal Care,Lotions & Powders,Lotions,Santoor Body lotion -UV Extra Moisturising,SANTOOR,300 ML,190
13231,Personal Care,Lotions & Powders,Lotions,Santoor Body lotion - UV proction,SANTOOR,300 ML,190
13232,Personal Care,Bath & Body ,Face Wash,Ponds Body lotion,PONDS,300 ML,170
13233,Conveniences,Snacks,Pop Corn,ACT II Popcorn - Butter Pepper,ACT II,70 g,33
13234,Conveniences,Snacks,Pop Corn,ACT II Popcorn - classic Salted ,ACT II,40 gm,10
13235,Conveniences,Snacks,Pop Corn,ACT II Popcorn - Butter Delite,ACT II,70 g,33
13236,Conveniences,Snacks,Pop Corn,ACT II Popcorn - Familly pack Golden Sizzle,ACT II,90 g,33
13237,Conveniences,Snacks,Pop Corn,ACT II Popcorn - Microwave Butter Flavor,ACT II,33 g,22
13238,Conveniences,Snacks,Pop Corn,ACT II Popcorn - Microwave Butter Flavor,ACT II,99 g,65
13239,Conveniences,Snacks,Pop Corn,ACT II Popcorn - Peanut Butter,ACT II,30 g,10
13240,Home Care,Laundry,Powders,Tide Plus Detergent Powder - Talcum Freshness,TIDE,4 KG,382
13241,Home Care,Laundry,Powders,Tide Plus Detergent Powder - Jasmine & Rose,TIDE,2 KG,192
13242,Home Care,Laundry,Powders,Tide Plus Detergent Powder - Jasmine & Rose,TIDE,1 KG,96
13243,Home Care,Laundry,Powders,Active Wheel  Lemon & Jasmine Detergent Powder,ACTIVE WHEEL ,1 KG,50
13244,Home Care,Laundry,Powders,Ariel  Detergent Powder - Complete + 24 Hour Fresh,ARIEL,2 KG,399
13245,Home Care,Laundry,Powders,Ariel  Detergent Powder - Complete + Morning Breeze,ARIEL,1 KG,185
13246,Conveniences,Biscuits & Cookies,Biscuits,Parle Marie Biscuits,PARLE,100 g,10
13247,Conveniences,Biscuits & Cookies,Biscuits,Parle Marie Biscuits,PARLE,60 g,5
13248,Conveniences,Biscuits & Cookies,Biscuits,Britannia Time Pass - Classic Salted Biscuits,BRITANNIA,150 g,18
13249,Conveniences,Biscuits & Cookies,Biscuits,Cadbury Biscuits - Oreo (Choco Creme),CADBURY,118 g,35
13250,Personal Care,Women Care,Sanitary ,Whisper  Choice ULTRA WITH WINGS LARGE SIZE,Whisper,15 pads,143
13251,Personal Care,Women Care,Sanitary ,whisper ultra clean with wings large size,whisper,30 pads,270
13252,Personal Care,Women Care,Sanitary ,WHISPER ULTRA EXTRA LARGE,whisper,15,165
13253,Personal Care,Women Care,Sanitary ,whisper ultra extra large with wings,whisper,30 PADS,310
13254,Personal Care,Women Care,Sanitary ,WHISPER ULTRA EXTRA LARGE,WHISPER,45 PADS,436
13255,Personal Care,Women Care,Sanitary ,whisper maxi nights with wings XXL,whisper,15 pads,175
13256,Personal Care,Women Care,Sanitary ,whisper ultra night XL,whisper,30 pads,336
13257,Personal Care,Women Care,Sanitary ,whisper ultra night XL,whisper,15 pads,175
13258,Personal Care,Women Care,Sanitary ,whisper ultra night XL,whisper,15 pads,175
13259,Personal Care,Women Care,Sanitary ,WHISPER ULTRA NIGHT XXXL,WHISPER,3 PADS,78
13260,Personal Care,Women Care,Sanitary ,WHISPER MAXI FIT XL WITH WINGS,WHISPER,15 PADS,150
13261,Personal Care,Women Care,Sanitary ,WHISPER MAXI FIT XL WITH WINGS,WHISPER,15 PADS,85
13262,Groceries,Cereals & Noodles,Cereals,Kelloggs Chocos,KELLOGGS,375 gm,153
13263,Groceries,Cereals & Noodles,Cereals,Kelloggs Chocos,KELLOGGS,125 gm,53
13264,Groceries,Cereals & Noodles,Cereals,Kelloggs Corn Flakes - Real Almond,KELLOGGS,300 gm,153
13265,Groceries,Cereals & Noodles,Cereals,kwality corn flakes,KWALITY,500 gm,170
13266,Groceries,Cereals & Noodles,Cereals,kwality corn flakes,KWALITY,375 gm,170
13267,Groceries,Cereals & Noodles,Cereals,kwality ragi flakes,KWALITY,375,140
13268,Conveniences,Sweets ,Sweets ,Haldirams  coconutsoan cake,HALDIRAMS ,250gm,65
13269,Conveniences,Sweets ,Sweets ,Haldirams  Soan Papdi with natural cardamom,HALDIRAMS ,500 gm,115
13270,Groceries,Cereals & Noodles,Cereals,kelloggs simply pongal,KELLOGGS,39 gm,15
13271,Groceries,Cereals & Noodles,Cereals,kelloggs oats fresh pudina,KELLOGGS,250 gm,99
13272,Groceries,Cereals & Noodles,Cereals,kelloggs honey crunch,KELLOGGS,125 gm,58
13273,Conveniences,Health Drinks,Health Drinks,Boost more stamina,BOOST,500 mg,215
13274,Conveniences,Health Drinks,Health Drinks,pedia sure chocolate sochet 22gm vital nutrients,PEDIASURE,22 gm,30
13275,Conveniences,Biscuits & Cookies,Biscuits,Britannia Bourbon Cream Biscuit - Chocolate Flavour Combo,BRITANNIA,600 g,20
13276,Conveniences,Biscuits & Cookies,Cookies,Unibic Cookies - Cashew Butter (Sugar Free),UNIBIC,67 g,35
13277,Conveniences,Biscuits & Cookies,Biscuits,Sunfeast Special Cream Biscuits,SUNFEAST,40 g,5
13278,Conveniences,Biscuits & Cookies,Biscuits,Sunfeast Dream Cream - Chocolate & Vanilla,SUNFEAST,60 g,10
13279,Conveniences,Biscuits & Cookies,Biscuits,Cadbury Biscuits - Oreo (Choco Creme),CADBURY,60 g,15
13280,Conveniences,Biscuits & Cookies,Biscuits,Sunfeast Dream Cream - Butterscotch Zing,SUNFEAST,120 g,20
13281,Conveniences,Biscuits & Cookies,Cookies,Britannia Good Day Cookies - Rich Pista Badam,BRITANNIA,85 g,25
13282,Conveniences,Biscuits & Cookies,Cookies,Parle 20-20 Cookies - Butter,PARLE,100 g,10
13283,Conveniences,Biscuits & Cookies,Healthy & Digestive ,Parle Buttery Crackers - Top,PARLE,200 g,25
13285,Conveniences,Health Drinks,Health Drinks,Cadbury Bournvita -plus,Cadbury,200 gm,100
13287,Conveniences,Biscuits & Cookies,Biscuits,Parle Biscuits - Monaco Roll,PARLE,40 g,6
13288,Conveniences,Health Drinks,Health Drinks,bornvita 500 gm PECadburyT,Cadbury,500 gm,215
13289,conveniences,Health Drinks,Health Drinks,Cadbury bournvita 500 gm PET,Cadbury,500 gm,215
13290,Conveniences,Health Drinks,Health Drinks,Cadbury Bournvita -sakti,Cadbury,1 kg,380
13291,Conveniences,Health Drinks,Health Drinks,ensure complete balanced nutrition vanilla flavour,Cadbury,1 kg,975
13292,Conveniences,Health Drinks,Health Drinks,Protinex  High Protein Nutritional Supplement - Original,Protinex,250 mg,299
13293,Personal Care,Deos & Perfumes,Deodorants,Axe Marrine Deo,Axe,150 ml,180
13294,Conveniences,Baby Food,Baby Food,Nestle  Nestum BABY cereal stage 1,NESTLE ,300 gm,107
13295,Conveniences,Baby Food,Baby Food,cerelac with milk rice for baby,NESTLE,300 gm,158
13296,Conveniences,Baby Food,Baby Food,Cerelac with milk Wheat,NESTLE,300 gm,187
13297,Personal Care,Deos & Perfumes,Deodorants,Axe wild spice deo,AXE ,150 ml,180
13298,Conveniences,Baby Food,Baby Food,Nestle Cerelac - Wheat orange (Stage 1) | 300 gm Carton,NESTLE,300 gm,190
13299,Personal Care,Deos & Perfumes,Deodorants,Axe Appolo Deo,AXE,150 ml,195
13300,Personal Care,Deos & Perfumes,Deodorants,Park Avenue Deo Cool Blue,PARK AVENUE,100gm,195
13301,Conveniences,Beverages,Fruit Drinks,Tang LEMON,TANG,500 gm,110
13302,Conveniences,Beverages,Fruit Drinks,Tang Orange,TANG,500 gm,110
13303,Conveniences,Beverages,Fruit Drinks,Kissan Juice - Lemon tuaecordial,KISSAN,1 ltr Carton,130
13304,Personal Care,Deos & Perfumes,Deodorants,Cinthol Deodorant Spray -Sport,CINTHOL,200 gm,175
13305,Conveniences,Energy Drinks,Energy Drinks,Dabur Glucon-D,Glucon-D,1 kg,160
13307,Personal Care,Deos & Perfumes,Deodorants,Engage Abandon Deo for Women,ENGAGE,150 ml,190
13308,Personal Care,Deos & Perfumes,Deodorants,Engage Deodorant Spray for Man - Awe ,ENGAGE,150 ml,180
13309,Personal Care,Men Care,Gels,Park Avenue Shave Gel Cool Blue,PARK AVENUE,70gm,63
13311,Personal Care,Deos & Perfumes,Deodorants,"Kamasutra Deo for Men - Spark,",KAMASUTRA,150 ml,200
13312,Personal Care,Deos & Perfumes,Deodorants,Kamasutra Deo for Men - Rush,KAMASUTRA,150 ml,200
13313,Personal Care,Deos & Perfumes,Deodorants,Wild Stone - Forest Spice Body Deodorant,WILD STONE,150 ml,180
13314,Personal Care,Deos & Perfumes,Deodorants,Wild Stone -Deodoran Red,WILD STONE,150 ml,195
13315,Personal Care,Deos & Perfumes,Deodorants,Fogg Bold Deodorant For Women,FOGG ,120ml,250
13317,Personal Care,Bath & Body ,Face Wash,Fair & Lovely  Face Cream - Winter Fairness Cream,FAIR & LOVELY ,25 gm Tube,50
13318,Personal Care,Bath & Body ,Face Wash,Fair & Lovely  Face Cream - Winter Fairness Cream,FAIR & LOVELY ,50 gm,95
13319,Personal Care,Bath & Body ,Face Wash,Fair & Lovely  Face Cream - Winter Fairness Cream,FAIR & LOVELY ,80 gm ,139
13320,Personal Care,Bath & Body ,Face Wash,Clean & Clear Clear Fairness Cream,CLEAN & CLEAR,400 gm ,120
13321,Personal Care,Bath & Body ,Face Wash,Fair & Lovely  Advanced Multi Vitamin - Expert Fairness,FAIR & LOVELY ,4.5 gm,5
13322,Groceries,Instant Mixes,Instant Mixes,MTR Breakfast Mix - Rava Idli,MTR,200 gm,42
13323,Groceries,Instant Mixes,Instant Mixes,MTR Breakfast Mix - Rava Idli,MTR,1 kg,135
13324,Groceries,Ayurvedic,Syrups & Squashes,Dabur Hajmola Regular,Dabur,120 GM,25
13325,Groceries,Ayurvedic,Syrups & Squashes,Amrutanjan Maha Inhela,AMRUTANJAN,9 ml,30
13326,Conveniences,Sweets ,Sweets ,Aashirvaad Gulab Jamun,AASHIRVAAD,250 mg,72
13327,Conveniences,Sweets ,Sweets ,priya Gulab Jamun Double Pack,PRIYA,(1+1)*180,80
13328,Conveniences,Sweets ,Sweets ,Bambino Gulab Jamun Double Pack,BAMBINO,(1+1),80
13330,Groceries,Ayurvedic,Syrups & Squashes,Amrutanjan Back Pain Roll On 50 ml,AMRUTANJAN,50 ml,110
13331,Groceries,Instant Mixes,Instant Mixes,Bambino Kheer mix,BAMBINO,200 gm Pouch,55
13332,Conveniences,Biscuits & Cookies,Biscuits,Britannia Biscuits - Little Hearts,BRITANNIA,20.5 gm,5
13333,Conveniences,Jams & Pickles,Pickles,Priya Pickle - Gongura(With Garlic),PRIYA,70 gm Pouch,12
13334,Conveniences,Jams & Pickles,Pickles,Priya Red Chilli Pickle (With Garlic),PRIYA,70 gm Pouch,12
13336,Personal Care,Hair Care,Shampoos,Head & shoulders Anti Dandruff Shampoo - Silky Black,HEAD & SHOULDERS,340 ml,340
13337,Home Care,Pooja Needs,Pooja Needs,Cycle 3 in 1 Agarbatti ,CYCLE PURE,55 gm,25
13338,Home Care,Pooja Needs,Pooja Needs,Cycle Economy Jasmine Agarbatty,CYCLE PURE,170 gm,40
13339,Home Care,Pooja Needs,Pooja Needs,Cycle Economy Prime Rose Agarbatti,CYCLE PURE,170 gm,40
13340,Home Care,Pooja Needs,Pooja Needs,Cycle Sandlum Economy Agarbatti,CYCLE PURE,170 gm,60
13341,Home Care,Pooja Needs,Pooja Needs,Cycle Chandanam Agarbatti,CYCLE PURE,170 gm,70
13342,Home Care,Pooja Needs,Pooja Needs,Cycle 3 in 1 Agarbatti Large Pack,CYCLE PURE,280 gm,125
13343,Personal Care,Hair Care,Shampoos,Pantene Shampoo - Lively Clean,PANTENE,180 ml,155
13344,Personal Care,Hair Care,Shampoos,Pantene Conditioner - Hair Fall Control,PANTENE,675 ml,400
13345,Personal Care,Hair Care,Shampoos,TRESemme Shampoo - Smooth & Shine,TRESEMME,600 ml,360
13346,Personal Care,Hair Care,Shampoos,Clinic Plus Natural sampoo,CLINIC PLUS,80 ml,57
13347,Personal Care,Hair Care,Shampoos,Clinic Plus Natural sampoo,CLINIC PLUS,340 ml,212
13348,Personal Care,Hair Care,Shampoos,Meera Shampoo - Hair Fall Care,MEERA,80 ml,72
13349,Personal Care,Hair Care,Shampoos,Meera Shampoo - Strong& Healthy,MEERA,180 ml,155
13350,Personal Care,Hair Care,Shampoos,Dove Shampoo - Hair Theraphy,DOVE,340 ml,270
13351,Personal Care,Hair Care,Gels,Set Wet - Hair Gel ,SET WET ,100 ml,90
13352,Personal Care,Hair Care,Gels,Set Wet - Hair Gel Cool Look,SET WET ,150 ml,110
13353,Personal Care,Hair Care,Hair Colours,Garnier Color Naturals -  Undose Shade not Black,GARNIER,40 ml,75
13354,Personal Care,Hair Care,Conditioners,Parachute  After Shower Cream - Anti-Dandruff,PARACHUTE ,50 gm,44
13355,Personal Care,Hair Care,Hair Oils,Parachute  Cream - After Shower,PARACHUTE ,50 gm,40
13356,Personal Care,Hair Care,Hair Colours,Hair Colors,Loreal Paris,178 ml,155
13357,Personal Care,Hair Care,Hair Oils,Parachute  Advansed Hair Oil - Coconut,PARACHUTE ,75 ml,45
13358,Personal Care,Hair Care,Hair Oils,TEJUS Coconut oil,TEJUS,210 ml,65
13359,Personal Care,Hair Care,Hair Oils,Meera - Coconut Oil,MEERA,100 ml,34
13362,Personal Care,Hair Care,Hair Oils,Livon Silky Potion ,Livon,100 ml,215
13363,Personal Care,Hair Care,Hair Oils,Dabur Amla Hair Oil,DABUR AMLA,450 ml,190
13364,Personal Care,Hair Care,Hair Oils,Dabur Hair Oil - Almond,DABUR,200 ml Bottle,115
13365,Personal Care,Hair Care,Hair Oils,Bajaj Hair Oil - Brahmi Amla,BAJAJ,200 ml Bottle,84
13366,Personal Care,Hair Care,Hair Oils,Navaratna - Regular Oil,Navaratna,500 ml,230
13367,Personal Care,Hair Care,Hair Oils,Dabur Vatika Hair Oil - Enriched Coconut,DABUR VATIKA,300 ml Bottle,167
13368,Personal Care,Hair Care,Hair Oils,Dabur Vatika Hair Oil - Enriched Coconut,DABUR VATIKA,75 ml,42
13370,Home Care,Laundry,Bars,Active Wheel  Lemon Fresh Bar,ACTIVE WHEEL ,130 gm,5
13371,Home Care,Laundry,Bars,Ujjwal Detergent ,UJJWAL ,250 gm,16
13372,Groceries,Edible Oils ,Edible Oils ,Sundrop Oil - Heart with natural vitamins,SUNDROP,5 lt,988
13373,Groceries,Edible Oils ,Edible Oils ,Sundrop SuperLite Advanced - Sunflower Oil,SUNDROP,5 lt,963
13374,Groceries,Edible Oils ,Edible Oils ,Sundrop SuperLite Advanced - Sunflower Oil,SUNDROP,2 lt,366
13375,Groceries,Edible Oils ,Edible Oils ,Freedom - Sunflower oil,freedom,5 lt,580
13376,Conveniences,Biscuits & Cookies,Biscuits,Britannia Biscuits - Milk Bikis Milk Sandwich,BRITANNIA,78 g,10
13377,Conveniences,Biscuits & Cookies,Biscuits,Sunfeast Glucose Biscuits,SUNFEAST,40 g,3
13378,Groceries,Flours & Sooji,Flours,Aashirvaad Atta - Select,AASHIRVAAD,1 kg,46
13379,Personal Care,Bath & Body ,Face Wash,Olay Total Effect 7 in 1- Foaming Cleanser,OLAY,50 g,140
13380,Personal Care,Bath & Body ,Face Wash,Ponds Cold Cream - Moisturising,PONDS,30ml,40
13381,Personal Care,Women Care,Cosmetics,Veet Hair Removal Cream - Suprem Essence,VEET,60 g,110
13382,Personal Care,Lotions & Powders,Powders,Ponds Oil Control Talc - Orange Peel,PONDS,350 g,180
13383,Personal Care,Lotions & Powders,Powders,Yardley Perfumed Talc English Rose,YARDLEY,100 g,85
13384,Personal Care,Lotions & Powders,Powders,Yardley Talcum Powder - Gentleman (For Men),YARDLEY,250 g,145
13385,Personal Care,Lotions & Powders,Powders,Santoor talc-talc beauty,Santoor,150 g,135
13386,Personal Care,Lotions & Powders,Powders,Nycil excel sandal powder,NYCIL,150 g,77
13387,Personal Care,Lotions & Powders,Powders,Nycil Prickly Heat Powder - Cool Gulabjal with rose petal,NYCIL,150 g,77
13388,Personal Care,Lotions & Powders,Powders,Nycil classic excel talc,NYCIL,150 g,77
13389,Personal Care,Lotions & Powders,Powders,Nivea Talc - Pure,NIVEA,100 g,60
13390,Personal Care,Lotions & Powders,Powders,Emami gold - Beauty Talc,EMAMI,400 G,150
13391,Personal Care,Bath & Body ,Face Wash,Ponds white beauty cream,PONDS,50 g,249
13392,Personal Care,Bath & Body ,Face Wash,Ponds white beauty cream,PONDS,20 g,55
13394,Home Care,Fresheners,Fresheners,Air wick Air Freshener Spray - Aqua Floral,AIR WICK,245 ml,130
13395,Home Care,Fresheners,Fresheners,Ambi pur Aerosol - blue ocean,AMBI PUR,300,140
13396,Home Care,Fresheners,Fresheners,Ambi Pur Air Effects New Zealand,AMBI PUR,275 ml,270
13397,Home Care,Fresheners,Fresheners,AER Fresh Lush Green Plug in Air Freshener ,Godrej,300 ml,130
13400,Groceries,Instant Mixes,Instant Mixes,Bambino vermichelli 168 gm,BAMBINO,160 gm,15
13401,Groceries,Instant Mixes,Instant Mixes,Bambino macaroni with pep elbow 925 gm,BAMBINO,925 gm,80
13402,Groceries,Instant Mixes,Instant Mixes,Bambino Macaroni with pep elbow 430 gm,BAMBINO,430 gm,40
13403,Conveniences,Energy Drinks,Energy Drinks,Redbull blue and silver tin,REDBULL,250 ml,99
13404,Conveniences,Energy Drinks,Energy Drinks,Redbull Sleek can,REDBULL,350 ml,125
13405,Personal Care,Baby Care,Diapers & Wipes,Huggies New Dry Diapers Medium-4,HUGGIES,62 pcs,710
13406,Personal Care,Baby Care,Diapers & Wipes,Huggies Large,HUGGIES,30 pcs,405
13407,Conveniences,Beverages,Soft Drinks,FANTA SOFT DRINKS,FANTA,1.2 ltr,65
13408,Conveniences,Beverages,Soft Drinks,FROOTI SOFT DRINKS,FROOTI,250 ml,15
13409,Conveniences,Beverages,Soft Drinks,FROOTI SOFT DRINKS,FROOTI,600 ml,35
13410,Conveniences,Beverages,Soft Drinks,FROOTI SOFT DRINKS,FROOTI,2 lit,92
13411,Conveniences,Beverages,Soft Drinks,7up,7 UP,600 ml,34
13412,Personal Care,Bath & Body ,Soaps,Lux straberry & cream flavour,LUX,30 grm,5
13413,Personal Care,Lotions & Powders,Powders,Ponds Face wash Active cleaning,PONDS,50 gm,70
13414,Personal Care,Bath & Body ,Face Wash,Ponds white beauty Pearl gel,PONDS,50 gm,95
13415,Personal Care,Bath & Body ,Face Wash,Ponds white beauty Pearl gel,PONDS,100 gm,165
13416,Personal Care,Bath & Body ,Soaps,Lux Bathing Soap - Soft Touch ,LUX,100gm*3,73
13417,Personal Care,Bath & Body ,Soaps,LUX Strawberry & Cream Soap 3 pack,LUX,150*3 gm,100
13418,Personal Care,Bath & Body ,Soaps,Lux Fresh splash 3 pack,LUX,90*3 gm,73
13419,Personal Care,Bath & Body ,Soaps,Lux Fresh splash 3 pack,LUX,150*3 gm,100
13420,Personal Care,Bath & Body ,Soaps,Lux Fresh splash 3 pack,LUX,150*3 gm,105
13421,Personal Care,Bath & Body ,Soaps,Dove bath soap,DOVE,50 gm,25
13422,Personal Care,Bath & Body ,Soaps,Dermi Cooling proction Bath soap,DERMI COOL,45 gm,10
13423,Personal Care,Bath & Body ,Soaps,Mysore Sandal Bath Tablet,MYSORE SANDAL,150 gm,65
13424,Personal Care,Bath & Body ,Soaps,Liril Soap 2000 lime,LIRIL,125 gm,50
13425,Personal Care,Bath & Body ,Soaps,Liril Soap 2000  lime,LIRIL,75 gm,30
13426,Personal Care,Bath & Body ,Soaps,Hamam sampoorna snan,HAMAM,150 gm,38
13427,Personal Care,Bath & Body ,Soaps,Hamam sampoorna snaan,HAMAM,100 gm,26
13428,Personal Care,Bath & Body ,Soaps,Nivea cream soap 4pack,NIVEA,75 gm,145
13429,Personal Care,Bath & Body ,Soaps,Pears green oil clear soap,PEARS,75 gm,36
